llave,nombre_ins,creacion00,direg15,cdpr15,cdcan15,cddis15,regplan15,zona15,mit_15,mih_15,rt_15,rh_15,aprobt_15,aprobh_15,reprot_15,reproh_15,desa_15,desah_15,desert_15,deserh_15,act_15,ach_15,nst_15,nsh_15,sit_15,sih_15,embt_15,embmenor_15,embmayor_15,aat15,aab15,apt15,apb15,aest15,aesb15,aaet15,aaeb15,anat15,anab15,inft15,infb15,olat15,olab15,salt15,salb15,comt15,comb15,bibt15,bibb15,gimt15,gimb15,talt_ai15,talb_ai15,otalt15,otalb15,sodt15,sodb15,indt15,indb15,lavt15,lavb15,sant15,sanb15,tvt15,tvb15,vbt15,vbb15,dvdt15,dvdb15,cetoi15,cetos15,cepei15,cepes15,cepai15,cepas15,ceadi15,ceads15,cptoi15,cptos15,cppei15,cppes15,cppai15,cppas15,cpadi15,cpads15,bib15,sal15,pla15,aux15,serv_int15,expto_15,expdef_15,exptem_15,agrve_15,agrvep_15,agrveo_15,agrfe_15,agrfep_15,agrfeo_15,agree_15,agreep_15,agreeo_15,agrre_15,agrrep_15,agrreo_15,agrde_15,agrdep_15,agrdeo_15,agroe_15,agroep_15,agroeo_15,int_15,inht_15,rit_15,rih_15,frt_15,frh_15,itt_15,ith_15,extrant_15,extranh_15
184,MONS. ANSELMO LLORENTE,1924,24,1,113,11303,1,1,259,148,15,10,239,133,22,11,2,2,-2,4,1,1,55,32,6,3,0,0,0,11,11,2,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,7,6,3,1,1,1,1,3,3,2,2,16,4,11,4,0,0,5,0,7,0,7,0,0,0,0,0,1,2,1,1,1,0,0,0,20,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,148,0,0,26,17
186,ESMERALDA OREAMUNO,1915,24,1,113,11302,1,1,540,302,43,18,421,231,92,55,7,4,27,16,4,3,140,74,4,3,0,0,0,22,22,0,0,0,0,1,1,0,0,4,4,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,8,4,2,1,1,1,1,1,1,1,1,4,2,0,0,1,1,3,1,1,2,0,1,1,1,0,0,1,1,1,2,1,0,0,0,39,0,0,22,0,0,3,0,0,5,0,0,6,0,0,0,0,0,540,302,0,0,0,0,0,0,48,25
188,LEON XIII,1977,25,1,113,11304,1,1,941,471,25,15,841,421,59,31,0,0,41,19,4,4,170,89,20,12,0,0,0,24,24,4,4,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,15,15,7,7,1,1,1,1,1,1,1,1,0,22,0,20,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,2,2,12,0,12,227,5,0,12,0,1,43,0,0,3,0,0,0,0,0,0,0,0,941,471,0,0,0,0,0,0,69,32
190,JOSE RAFAEL ARAYA,1957,24,1,113,11301,1,1,409,223,28,20,388,211,19,13,0,0,2,-1,2,2,111,67,15,9,0,0,0,9,9,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,10,10,6,6,1,1,1,1,1,1,1,1,0,24,0,20,0,2,0,2,0,0,0,0,0,0,0,0,2,1,1,2,1,3,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,409,223,0,0,0,0,0,0,24,10
192,MIGUEL OBREGON LIZANO,1896,24,1,113,11301,1,1,947,491,15,9,937,481,3,2,0,0,7,8,9,5,209,121,14,10,0,0,0,24,24,0,0,2,2,0,0,0,0,2,2,0,0,2,2,1,1,1,1,0,0,0,0,0,0,1,1,8,8,12,12,2,2,2,2,1,1,0,0,43,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,947,491,0,0,0,0,0,0,60,40
194,BETANIA,1992,15,6,608,60804,4,2,26,14,2,1,20,11,1,0,1,0,5,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
196,RAFAEL FRANCISCO OSEJO,1948,25,1,101,10108,1,1,312,180,8,4,284,162,19,10,1,1,9,8,13,8,58,35,5,2,0,0,0,14,14,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,0,2,2,1,1,1,1,3,0,0,0,1,0,2,0,3,0,0,0,1,0,2,0,2,2,1,2,1,0,0,0,27,4,2,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,312,180,0,0,0,0,0,0,20,13
198,LOS LEDEZMA,1992,19,2,213,21303,6,2,60,30,1,0,56,28,4,2,1,0,0,0,0,0,0,0,10,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
200,LA PAZ,1992,19,2,215,21501,6,2,4,1,0,0,6,2,0,0,0,0,-2,-1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,LINEA SOLAR,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,COPALCHI,,21,4,410,41005,6,2,11,6,0,0,9,4,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
208,PUEBLO NUEVO,1993,19,2,213,21303,6,2,70,35,3,1,67,34,4,2,1,0,-1,-1,0,0,14,5,1,1,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,0,2,2
210,LLANO BONITO #2,1993,19,2,215,21504,6,2,15,11,0,0,14,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,CIUDADELA DE PAVAS,1953,25,1,101,10109,1,1,854,429,117,55,654,322,176,92,3,2,24,15,30,16,129,65,6,5,0,0,0,32,32,3,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15,7,13,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,43,1,1,41,0,0,6,0,0,14,2,0,3,0,0,0,0,0,854,429,0,0,0,0,0,0,45,18
214,LAS NUBES,1992,18,2,214,21401,6,2,56,30,0,0,51,28,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,0,0,0,0,0,0,5,2
216,CARLOS SANABRIA MORA,1925,25,1,101,10109,1,1,1041,507,22,16,987,469,36,21,1,0,18,17,36,15,137,68,30,20,0,0,0,21,5,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,13,6,2,1,1,1,2,2,3,3,1,1,11,0,7,0,1,0,3,0,1,0,0,0,0,0,1,0,1,1,1,2,1,3,0,3,31,0,0,25,3,0,0,0,0,9,0,0,7,0,0,0,0,0,1041,507,0,0,0,0,0,0,37,19
218,LOMAS DEL RIO,1985,25,1,101,10109,1,1,1097,565,71,34,923,455,140,84,0,0,34,26,3,3,169,95,21,12,0,0,0,23,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,9,0,6,0,1,0,0,0,5,5,0,0,4,9,0,9,0,0,4,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,11,2,0,0,1,0,6,0,0,2,0,0,3,0,0,0,0,0,1097,565,0,0,0,0,0,0,57,22
220,DANIEL ODUBER QUIROS,1973,25,1,101,10109,1,1,665,372,77,45,511,271,153,95,10,8,9,9,10,4,87,48,11,8,0,0,0,13,13,3,3,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,15,15,8,8,1,1,1,1,1,1,1,1,26,9,20,0,1,4,5,5,1,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,34,0,0,8,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,665,372,0,0,54,33
222,RINCON GRANDE,1988,25,1,101,10109,1,1,1588,843,63,30,1393,751,119,55,0,0,23,11,34,18,105,62,36,19,0,0,0,26,23,0,0,1,1,1,1,0,0,2,2,0,0,0,0,1,1,1,1,0,0,3,0,0,0,1,1,27,23,11,11,2,2,2,2,3,3,1,1,7,0,5,0,0,0,2,0,7,0,7,0,0,0,0,0,1,2,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,843,0,0,0,0,0,0,92,53
224,PASO HONDO,1992,10,5,503,50303,2,2,54,23,2,1,47,20,0,0,0,0,7,3,0,0,2,1,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,3,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,23,0,0,0,0,0,0,0,0
226,CALLE NARANJO,1993,5,3,303,30305,1,1,213,108,6,1,208,103,1,1,0,0,4,4,0,0,60,38,2,0,0,0,0,8,8,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,12,12,6,6,2,2,2,2,2,2,1,1,22,0,21,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,108,0,0,0,0,0,0,13,8
228,EL LLANO,1910,1,1,110,11003,1,1,176,102,1,1,160,96,14,9,1,0,2,-3,0,0,33,26,4,1,0,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,4,0,0,1,1,1,1,0,0,1,9,0,9,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,2,1,0,0,0,12,0,0,6,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,176,102,0,0,6,3
230,ULIMA,1993,18,2,210,21002,6,1,35,17,2,1,34,16,2,2,0,0,-1,-1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,0,0,0,0,0,0,7,1
232,BOCA DEL RIO SAN CARLOS,0,18,2,210,21011,6,2,21,12,2,2,19,10,0,0,1,1,2,2,0,0,10,5,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,20,16,20,16,0,0,0,0,2,2,2,2,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
234,LOS PINOS,1988,1,1,110,11005,1,1,1125,563,48,26,1072,530,36,22,10,8,17,11,26,10,119,65,39,24,0,0,0,37,37,7,7,1,1,2,2,0,0,2,2,0,0,2,2,1,0,1,1,1,1,0,0,0,0,1,0,20,15,15,13,5,5,2,2,2,2,1,1,0,40,0,26,0,9,0,5,7,0,0,0,3,0,4,0,1,2,1,1,1,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,562,0,0,0,0,0,0,59,34
236,SAN ISIDRO,1994,18,2,210,21013,6,2,3,1,0,0,6,4,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,CARMEN LYRA,1974,1,1,110,11004,1,1,605,313,16,8,557,284,47,25,1,0,1,4,0,0,32,18,25,13,0,0,0,12,12,3,3,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,21,21,7,7,1,1,1,1,1,1,1,1,22,0,19,0,0,0,3,0,2,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,312,0,0,0,0,0,0,33,17
240,QUINCE DE SETIEMBRE,1965,1,1,101,10110,1,1,356,161,16,8,330,148,16,10,4,3,10,3,13,8,40,20,16,7,0,0,0,9,9,3,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,19,16,5,4,2,2,2,2,2,2,1,1,4,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,2,0,2,8,0,0,15,0,0,0,0,0,4,0,0,2,0,0,0,0,0,356,161,0,0,0,0,0,0,10,3
242,PACIFICA FERNANDEZ O.,1965,1,1,101,10110,1,1,349,181,20,13,323,159,15,11,0,0,11,2,3,2,98,54,19,11,0,0,0,8,8,2,2,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,14,14,11,11,1,1,1,1,1,1,1,1,23,0,20,0,1,0,2,0,0,1,0,1,0,0,0,0,1,99,99,99,99,0,0,0,2,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,349,181,0,0,0,0,0,0,6,2
244,GENERAL MANUEL BELGRANO,1958,1,1,101,10110,1,1,416,199,19,11,384,184,32,16,0,0,0,-1,10,5,82,36,10,2,0,0,0,19,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,13,0,4,0,2,0,1,0,1,1,1,1,24,0,20,0,0,0,4,0,1,1,0,1,0,0,1,0,1,1,1,2,1,3,0,3,30,2,0,11,2,0,13,0,0,2,0,0,10,0,0,0,0,0,416,199,0,0,0,0,0,0,13,7
246,SAN FELIPE,1966,1,1,110,11005,1,1,808,421,76,44,707,347,110,71,0,0,-9,3,37,19,90,46,13,9,0,0,0,16,16,4,4,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0,35,0,19,0,9,0,7,0,2,0,1,0,0,0,1,0,1,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,421,0,0,0,0,0,0,18,11
248,JORGE DE BRAVO,1974,1,1,101,10110,1,1,533,267,16,9,532,272,10,6,0,0,-9,-11,8,6,96,61,22,14,0,0,0,13,13,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,8,8,6,6,2,2,1,1,1,1,0,0,5,3,0,2,0,0,5,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,19,1,1,6,0,0,2,0,0,3,0,0,3,0,0,0,0,0,533,267,0,0,0,0,0,0,7,2
250,ISMAEL COTO FERNANDEZ,1957,1,1,110,11002,1,1,488,260,20,11,449,236,29,21,0,0,10,3,17,5,91,59,8,8,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,10,6,2,2,1,1,0,0,2,1,0,0,2,3,0,0,0,3,2,0,1,0,0,0,0,0,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,251,0,0,21,15
252,CONCEPCION,1962,1,1,110,11004,1,1,976,479,52,28,845,408,101,59,3,1,30,12,11,7,113,64,9,4,0,0,0,18,18,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,8,3,5,1,2,2,2,2,2,1,2,1,27,0,20,0,4,0,3,0,0,0,0,0,0,0,0,0,1,99,1,99,1,7,0,7,4,1,1,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,976,479,0,0,0,0,0,0,41,22
254,REPUBLICA DE PARAGUAY,1889,1,1,101,10110,1,1,479,256,11,5,440,236,29,20,0,0,10,0,0,0,90,50,13,10,0,0,0,14,14,0,0,1,1,0,0,3,3,2,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,16,16,16,16,33,3,1,1,1,1,1,1,64,4,60,0,0,4,4,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,85,0,0,27,0,0,18,0,0,3,0,0,4,0,0,22,0,0,479,256,0,0,0,0,0,0,22,14
256,MIGUEL DE CERVANTES S.,1969,1,1,101,10110,1,1,941,489,12,7,876,459,47,27,0,0,18,3,12,8,140,82,12,4,0,0,0,20,20,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,9,9,9,9,1,1,17,17,3,3,15,10,42,0,31,0,6,0,5,0,6,0,6,0,0,0,0,0,1,1,1,1,1,2,0,2,14,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,941,489,0,0,0,0,0,0,10,8
258,HATILLO 2,1972,1,1,101,10110,1,1,402,217,31,16,359,187,26,15,0,0,18,16,0,0,88,60,18,10,0,0,0,11,11,3,3,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,20,15,8,8,2,2,5,1,3,2,2,2,13,6,10,3,0,0,3,3,3,2,0,0,3,2,0,0,1,99,1,99,1,34,0,34,34,0,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,397,217,0,0,0,0,0,0,21,11
260,ABRAHAM LINCOLN,1855,1,1,110,11001,1,1,1728,903,102,55,1614,844,89,42,1,1,25,17,20,11,154,81,16,11,0,0,0,29,29,0,0,2,2,0,0,0,0,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,20,20,8,8,1,1,34,34,2,2,26,26,68,0,52,0,12,0,4,0,3,0,0,0,3,0,0,0,1,1,1,99,1,0,0,0,0,12,0,0,10,0,0,4,0,0,2,0,0,3,0,0,0,0,1728,903,0,0,0,0,0,0,25,12
262,SOR MARIA ROMERO,1983,20,1,103,10302,1,1,145,73,6,2,104,49,14,6,1,0,27,17,0,0,22,10,2,2,0,0,0,7,7,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,8,3,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,72,0,0,0,0,0,0,27,13
264,JOSE MA. ZELEDON BRENES,1951,20,1,103,10302,1,1,428,243,13,9,414,234,9,6,0,0,5,3,1,0,31,17,10,8,0,0,0,12,2,3,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,11,0,6,0,0,0,2,2,3,2,0,0,4,0,0,0,2,0,2,0,47,0,41,0,6,0,0,0,1,2,2,2,1,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,347,198,0,0,0,0,0,0,8,5
266,SAN RAFAEL,1893,20,1,103,10304,1,1,622,309,32,21,501,235,92,52,13,8,29,22,9,5,59,35,9,7,1,1,0,13,13,4,4,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,17,17,12,12,1,1,3,3,1,1,1,1,20,0,19,0,0,0,1,0,2,0,0,0,0,0,2,0,1,2,1,1,1,0,0,0,26,0,0,12,0,0,12,0,0,2,0,0,4,0,0,0,0,0,622,309,0,0,0,0,0,0,21,11
268,CAROLINA DENT ALVARADO,1962,1,1,101,10110,1,1,441,233,13,8,399,215,33,18,3,1,11,1,4,2,74,44,10,8,0,0,0,13,13,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99,99,99,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,233,0,0,0,0,0,0,56,30
270,DR.RAFAEL CALDERON MU¥OZ,1932,20,1,103,10302,1,1,1042,507,21,10,1018,493,16,6,0,0,8,8,1,0,141,69,19,7,0,0,0,18,10,5,5,2,2,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,40,25,18,10,6,4,4,3,3,2,1,1,62,0,42,0,15,0,5,0,1,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,507,0,0,0,0,0,0,11,4
272,REPUBLICA DE HAITI,1956,1,1,101,10111,1,1,1166,596,33,15,1147,582,7,4,0,0,12,10,13,7,155,89,26,14,0,0,0,22,22,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,6,4,3,3,33,2,30,2,0,0,3,0,3,0,3,0,0,0,0,0,1,2,1,1,1,2,0,2,4,1,1,5,0,0,3,0,0,1,0,0,2,1,0,0,0,0,975,497,0,0,0,0,0,0,29,12
274,SOTERO GONZALEZ BARQUERO,1867,20,1,103,10303,1,1,928,465,32,16,868,423,33,24,10,7,28,19,5,5,79,46,37,27,0,0,0,22,22,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,9,9,12,12,2,2,1,1,2,2,1,1,23,0,19,0,0,0,4,0,1,0,0,0,0,0,1,0,1,2,2,2,1,0,0,0,20,2,2,6,0,0,20,0,0,5,4,2,3,0,0,0,0,0,928,465,0,0,0,0,0,0,0,0
276,REPUBLICA DE HONDURAS,1886,20,1,103,10302,1,1,831,437,34,18,773,412,56,24,0,0,2,1,1,1,122,66,16,11,0,0,0,16,16,3,3,0,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,11,11,12,12,2,2,5,5,3,3,0,0,46,0,30,0,3,0,13,0,5,0,0,0,0,0,5,0,1,2,1,1,1,1,0,1,44,0,0,19,0,0,7,0,0,5,0,0,2,0,0,0,0,0,831,437,0,0,0,0,0,0,10,7
278,ELIAS JIMENEZ CASTRO,1965,20,1,103,10311,1,1,1093,555,11,7,1097,558,10,10,0,0,-14,-13,12,6,117,67,11,5,0,0,0,21,21,0,0,2,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,22,22,29,29,2,2,25,25,4,3,0,0,10,0,5,0,0,0,5,0,2,0,0,0,2,0,0,0,1,2,2,2,1,0,0,0,16,0,0,18,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1093,555,0,0,0,0,0,0,27,14
280,CENTRAL DE SAN SEBASTIAN,1886,1,1,101,10111,1,1,728,367,32,16,685,341,46,30,4,3,0,0,4,4,117,61,7,1,0,0,0,17,17,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,5,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,15,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,617,313,0,0,0,0,0,0,38,22
282,MANUEL ORTU¥O BOUTIN,1965,20,1,103,10304,1,1,1196,615,45,23,1129,574,57,22,1,1,10,19,1,0,121,64,17,9,0,0,0,24,24,0,0,1,1,0,0,3,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,7,7,15,15,1,1,2,2,2,2,0,0,14,0,7,0,2,0,5,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,615,0,0,0,0,0,0,53,26
284,PATASTE,1957,18,2,210,21012,6,2,7,3,1,1,6,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0
286,HONDURAS,1985,25,1,109,10903,1,1,117,64,7,4,98,54,12,8,0,0,7,2,0,0,21,13,7,4,0,0,0,5,5,2,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,64,0,0,0,0,0,0,9,4
288,DAVID MARIN HIDALGO,1951,25,1,102,10202,1,1,41,24,5,2,41,24,1,1,1,0,-1,-1,0,0,9,7,3,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,0,3,3,0,0,1,0,0,0,0,0,1,0,38,0,34,0,4,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,0,0,0,0,3,1
